"","Site","SiteName","Tree","ParentMat","ParentMatcomb","plant_avail","MD","PD","E.drop","Site.Tree","mAl_As","sdAl_As","seAl_As","medAl_As","maxAl_As","nAl_As","mml_ms","sdml_ms","seml_ms","medml_ms","maxml_ms","mleafsize","sdleafsize","seleafsize","medleafsize","maxleafsize","nleafsize","mLMA","sdLMA","seLMA","medLMA","maxLMA","nLMA","mLDMC","sdLDMC","seLDMC","medLDMC","maxLDMC","nLDMC","mLength","sdLength","seLength","medLength","maxLength","soil_depth","Lat.dd","Lon.dd","cwd","aet","pet","ppt","tmn","tmx","cwd.2018wy","aet.2018wy","pet.2018wy","ppt.2018wy","tmx.2018wy","tmn.2018wy","str.2018wy","pet.2018gs","ppt.2018sp","ppt.2018sm","tmx.2018gs","tc.aet","tc.cwd","tc.cwd_gs","tc.pet","tc.ppt","tc.soil_mean","tc.soil_min","tc.srad","tc.tmax","tc.tmin","tc.vpd_max","tc.vpd_spr","tc.vpd_gs","tc.aet.2018wy","tc.aet.2018ds","tc.aet.2018gs","tc.cwd.2018wy","tc.cwd.2018ds","tc.cwd.2018gs","tc.pet.2018wy","tc.pet.2018ds","tc.pet.2018gs","tc.ppt.2018wy","tc.ppt.2018ds","tc.ppt.2018gs","tc.soil_mean.2018wy","tc.soil_min.2018wy","tc.soil_mean.2018ds","tc.soil_min.2018ds","tc.soil_mean.2018gs","tc.soil_min.2018gs","tc.tmax.2018wy","tc.tmax.2018sp","tc.tmin.2018wy","tc.tmin.2018sp","tc.vpd_max.2018wy","tc.vpd.2018sp","tc.vpd.2018gs","growth5yr","DBH","DBH_2ndstem","Height","PD_heightcor","BAI","growthsup_cm2","perc_maxBAI","Tree_ID","del18O","delD","LMWLSlope","LMWLInt","lc_excess","wydelD","wydel18O","winter_excessD","winter_excess18O"
"11","CNT","Cantua Creek","400","sed","sed",0.068800012,-3.05,-1.16666666666667,1.88333333333333,"CNT.400",24.79437563,5.21402241507569,3.01031724490469,24.79204676,30.00956209,3,5.41295606980538,0.759594944481388,0.438552345671408,5.27022977022977,6.2337899543379,9.54374074074074,0.548778512668889,0.316837422014866,9.35,10.1631111111111,3,0.01616913,0.00187421173666451,0.00108207665068161,0.016635999,0.017765776,3,0.542557785,0.00880973486807399,0.00508630279757175,0.545485062,0.54953125,3,3.9,0.346410161513775,0.2,4.1,4.1,0.860000014,36.3421719988031,-120.409585000003,1075.092516,226.9725034,1312.76752,258.0375038,8.945145633,23.78479172,1301.63000106811,53.4699997901916,1355.09999847412,182.809996247291,24.2708334128062,9.98666657631595,7759.81994628906,997.899993896484,8.68999981880188,0,30.3783334096273,255.4,1248.2,176.283333333333,1503.7,279.7,20.925,8.5,205.591666666667,36.3,1.5,2.69,1.265,2.02333333333333,156.2,124.1,32.1,1453.2,292.6,1160.6,1609.4,416.7,1192.7,157.4,31.7,125.7,6.79166666666667,4.7,8.2,6.6,5.38333333333333,4.7,38.5,27.7,1,10,3.17,1.05333333333333,2.2,1.12,84.2,NA,NA,-1.06666666666667,29.5870672221663,185.660403977214,0.137456050272295,"CNT-400",-7.9,-79.5,7.20191677346535,-1.22768473048515,-21.3771727591386,-64.7950330320693,-9.10225916952106,-14.7049669679307,1.20225916952106
"12","CNT","Cantua Creek","UNL","sed","sed",0.068800012,-4.01666666666667,-3.06666666666667,0.95,"CNT.UNL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860000014,36.3421719988031,-120.409585000003,1075.092516,226.9725034,1312.76752,258.0375038,8.945145633,23.78479172,1301.63000106811,53.4699997901916,1355.09999847412,182.809996247291,24.2708334128062,9.98666657631595,7759.81994628906,997.899993896484,8.68999981880188,0,30.3783334096273,255.4,1248.2,176.283333333333,1503.7,279.7,20.925,8.5,205.591666666667,36.3,1.5,2.69,1.265,2.02333333333333,156.2,124.1,32.1,1453.2,292.6,1160.6,1609.4,416.7,1192.7,157.4,31.7,125.7,6.79166666666667,4.7,8.2,6.6,5.38333333333333,4.7,38.5,27.7,1,10,3.17,1.05333333333333,2.2,1.83,70.3,NA,12.24,-2.94426666666667,40.3110665327908,142.832434515103,0.220106453694194,"CNT-?",-7.18,-74.6,7.20191677346535,-1.22768473048515,-21.6625528360337,-64.7950330320693,-9.10225916952106,-9.80496696793072,1.92225916952106
"13","DAL","Dales","1","ig","igmet",0.028250001,-4.3,-1.45,2.85,"DAL.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3011729995045,-122.098177999776,829.0800124,327.2150049,1161.332517,712.7675106,9.473312288,23.53218748,669.009998321534,511.289994955063,1180.29998970032,545.629996299743,24.8300000031789,10.0241667032242,3879.73002624512,944.499992370605,149.230001926422,1.99000000953675,31.5799999237061,615.9,862.6,129.733333333333,1478.7,786.5,142.133333333333,41.4,189.408333333333,37.4,2.5,3.15,1.275,2.24,581.4,271.5,309.9,972.9,118.4,854.5,1554.3,389.9,1164.4,609.5,128.9,480.6,117.433333333333,39.5,135.5,39.5,99.3666666666667,43.9,39.8,28.4,1.60000000000001,14.2,4.01,1.11,2.62833333333333,NA,NA,NA,NA,-1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","DAL","Dales","2","ig","igmet",0.028250001,-3.2,-0.6,2.6,"DAL.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3011729995045,-122.098177999776,829.0800124,327.2150049,1161.332517,712.7675106,9.473312288,23.53218748,669.009998321534,511.289994955063,1180.29998970032,545.629996299743,24.8300000031789,10.0241667032242,3879.73002624512,944.499992370605,149.230001926422,1.99000000953675,31.5799999237061,615.9,862.6,129.733333333333,1478.7,786.5,142.133333333333,41.4,189.408333333333,37.4,2.5,3.15,1.275,2.24,581.4,271.5,309.9,972.9,118.4,854.5,1554.3,389.9,1164.4,609.5,128.9,480.6,117.433333333333,39.5,135.5,39.5,99.3666666666667,43.9,39.8,28.4,1.60000000000001,14.2,4.01,1.11,2.62833333333333,NA,NA,NA,NA,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","DAL","Dales","3","ig","igmet",0.028250001,-2.4,-0.7,1.7,"DAL.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3011729995045,-122.098177999776,829.0800124,327.2150049,1161.332517,712.7675106,9.473312288,23.53218748,669.009998321534,511.289994955063,1180.29998970032,545.629996299743,24.8300000031789,10.0241667032242,3879.73002624512,944.499992370605,149.230001926422,1.99000000953675,31.5799999237061,615.9,862.6,129.733333333333,1478.7,786.5,142.133333333333,41.4,189.408333333333,37.4,2.5,3.15,1.275,2.24,581.4,271.5,309.9,972.9,118.4,854.5,1554.3,389.9,1164.4,609.5,128.9,480.6,117.433333333333,39.5,135.5,39.5,99.3666666666667,43.9,39.8,28.4,1.60000000000001,14.2,4.01,1.11,2.62833333333333,NA,NA,NA,NA,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","DAL","Dales","4","ig","igmet",0.028250001,-2.4,-0.8,1.6,"DAL.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3011729995045,-122.098177999776,829.0800124,327.2150049,1161.332517,712.7675106,9.473312288,23.53218748,669.009998321534,511.289994955063,1180.29998970032,545.629996299743,24.8300000031789,10.0241667032242,3879.73002624512,944.499992370605,149.230001926422,1.99000000953675,31.5799999237061,615.9,862.6,129.733333333333,1478.7,786.5,142.133333333333,41.4,189.408333333333,37.4,2.5,3.15,1.275,2.24,581.4,271.5,309.9,972.9,118.4,854.5,1554.3,389.9,1164.4,609.5,128.9,480.6,117.433333333333,39.5,135.5,39.5,99.3666666666667,43.9,39.8,28.4,1.60000000000001,14.2,4.01,1.11,2.62833333333333,NA,NA,NA,NA,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","DAL","Dales","5","ig","igmet",0.028250001,-3.1,-1.5,1.6,"DAL.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3011729995045,-122.098177999776,829.0800124,327.2150049,1161.332517,712.7675106,9.473312288,23.53218748,669.009998321534,511.289994955063,1180.29998970032,545.629996299743,24.8300000031789,10.0241667032242,3879.73002624512,944.499992370605,149.230001926422,1.99000000953675,31.5799999237061,615.9,862.6,129.733333333333,1478.7,786.5,142.133333333333,41.4,189.408333333333,37.4,2.5,3.15,1.275,2.24,581.4,271.5,309.9,972.9,118.4,854.5,1554.3,389.9,1164.4,609.5,128.9,480.6,117.433333333333,39.5,135.5,39.5,99.3666666666667,43.9,39.8,28.4,1.60000000000001,14.2,4.01,1.11,2.62833333333333,NA,NA,NA,NA,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","HOP","Hopland New Plot","1","sed","sed",0.101850007,-4.05,-3.61666666666667,0.433333333333333,"HOP.1",15.2373578533333,5.95910059580106,3.4404883331138,14.45260917,21.54995238,3,3.50887320068387,1.28384395329457,0.741227652032092,4.07463785907194,4.4126618705036,9.21663484848485,1.90099990196728,1.09754280513026,9.56525,10.9192,3,0.0143699026666667,0.000292664789973672,0.000168970095273625,0.014458587,0.014607968,3,NA,NA,NA,NA,NA,0,5.99333333333333,0.447362641861536,0.25828494170414,6.2,6.3,0.970000029,39.0145689994315,-123.095158999481,707.2675105,444.4000066,1165.387517,1016.077515,6.610187352,22.05950002,564.790000915527,620.410002470016,1185.20001029968,716.429996317252,22.3825000127156,7.93666674693426,6631.81002807617,907.00001525879,141.219999350607,2.85999996028841,27.886666615804,618.4,621.3,94.95,1239.6,999.7,183.391666666667,54.8,187.716666666667,32.1,1.8,1.91,0.79,1.36666666666667,639.5,251.3,388.2,674.2,93.8,580.4,1313.7,345.1,968.6,745.6,127.6,618,179.725,47.3,205.116666666667,47.3,154.333333333333,55.9,33.9,24.4,1.3,8.8,2.19,0.71,1.54333333333333,9.09,42.8,NA,15.62,-3.46046666666667,119.62845218704,0,1,"HopNew-1",-7.47,-61.8,7.0149453290545,2.0486503138151,-11.447008705778,-56.3299414609693,-8.49724466601231,-5.47005853903074,1.02724466601231
"19","HOP","Hopland New Plot","2","sed","sed",0.101850007,-3.9,-2.81666666666667,1.08333333333333,"HOP.2",18.1570724233333,4.78250570991395,2.76118095901974,16.39241956,23.57116022,3,5.78983916986231,0.89267052127105,0.515383565753484,5.42650397275823,6.80688172043011,11.4590666666667,2.18032071341198,1.25880875080812,11.3562,13.689,3,0.0163143563333333,0.000649542164753247,0.0003750133436703,0.016515868,0.01683926,3,NA,NA,NA,NA,NA,0,3.57666666666667,0.235867194271126,0.136177988105437,3.6,3.8,0.970000029,39.0145689994315,-123.095158999481,707.2675105,444.4000066,1165.387517,1016.077515,6.610187352,22.05950002,564.790000915527,620.410002470016,1185.20001029968,716.429996317252,22.3825000127156,7.93666674693426,6631.81002807617,907.00001525879,141.219999350607,2.85999996028841,27.886666615804,618.4,621.3,94.95,1239.6,999.7,183.391666666667,54.8,187.716666666667,32.1,1.8,1.91,0.79,1.36666666666667,639.5,251.3,388.2,674.2,93.8,580.4,1313.7,345.1,968.6,745.6,127.6,618,179.725,47.3,205.116666666667,47.3,154.333333333333,55.9,33.9,24.4,1.3,8.8,2.19,0.71,1.54333333333333,6.35,31.5,NA,15.33,-2.66336666666667,61.5729383556861,31.9566028448945,0.65832610280466,"HopNew-2",-7.41,-60.2,7.0149453290545,2.0486503138151,-10.2679054255213,-56.3299414609693,-8.49724466601231,-3.87005853903074,1.08724466601231
"20","HOP","Hopland New Plot","3","sed","sed",0.101850007,-4.13333333333333,-3.96666666666667,0.166666666666666,"HOP.3",22.86227821,6.74099471386652,3.89191511265668,20.81125804,30.3905567,3,5.79219802652908,0.720310462104731,0.41587143919627,5.96770886724757,6.40853359489946,12.8469788359788,1.6369398848244,0.945087683150605,13.2817142857143,14.2226666666667,3,0.014031663,0.00112185588358799,0.000647703796381494,0.013643714,0.015296003,3,NA,NA,NA,NA,NA,0,4.39666666666667,0.517912476518314,0.299016907734515,4.66,4.73,0.970000029,39.0145689994315,-123.095158999481,707.2675105,444.4000066,1165.387517,1016.077515,6.610187352,22.05950002,564.790000915527,620.410002470016,1185.20001029968,716.429996317252,22.3825000127156,7.93666674693426,6631.81002807617,907.00001525879,141.219999350607,2.85999996028841,27.886666615804,618.4,621.3,94.95,1239.6,999.7,183.391666666667,54.8,187.716666666667,32.1,1.8,1.91,0.79,1.36666666666667,639.5,251.3,388.2,674.2,93.8,580.4,1313.7,345.1,968.6,745.6,127.6,618,179.725,47.3,205.116666666667,47.3,154.333333333333,55.9,33.9,24.4,1.3,8.8,2.19,0.71,1.54333333333333,8.25,30,NA,13.65,-3.83016666666667,75.6161716764977,14.4489123134909,0.839572543838443,"HopNew-3",-5.49,-55.8,7.0149453290545,2.0486503138151,-19.3366004573059,-56.3299414609693,-8.49724466601231,0.529941460969262,3.00724466601231
"21","HOP","Hopland New Plot","4","sed","sed",0.101850007,-3.95,-3.775,0.175,"HOP.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970000029,39.0145689994315,-123.095158999481,707.2675105,444.4000066,1165.387517,1016.077515,6.610187352,22.05950002,564.790000915527,620.410002470016,1185.20001029968,716.429996317252,22.3825000127156,7.93666674693426,6631.81002807617,907.00001525879,141.219999350607,2.85999996028841,27.886666615804,618.4,621.3,94.95,1239.6,999.7,183.391666666667,54.8,187.716666666667,32.1,1.8,1.91,0.79,1.36666666666667,639.5,251.3,388.2,674.2,93.8,580.4,1313.7,345.1,968.6,745.6,127.6,618,179.725,47.3,205.116666666667,47.3,154.333333333333,55.9,33.9,24.4,1.3,8.8,2.19,0.71,1.54333333333333,1.67,22.1,NA,12.6,-3.649,11.5070601290879,60.3118825517828,0.160223190422335,"HopNew-4",-7.14,-55.7,7.0149453290545,2.0486503138151,-7.66194066436601,-56.3299414609693,-8.49724466601231,0.629941460969256,1.35724466601231
"22","HOP","Hopland New Plot","5","sed","sed",0.101850007,NA,-4.225,NA,"HOP.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970000029,39.0145689994315,-123.095158999481,707.2675105,444.4000066,1165.387517,1016.077515,6.610187352,22.05950002,564.790000915527,620.410002470016,1185.20001029968,716.429996317252,22.3825000127156,7.93666674693426,6631.81002807617,907.00001525879,141.219999350607,2.85999996028841,27.886666615804,618.4,621.3,94.95,1239.6,999.7,183.391666666667,54.8,187.716666666667,32.1,1.8,1.91,0.79,1.36666666666667,639.5,251.3,388.2,674.2,93.8,580.4,1313.7,345.1,968.6,745.6,127.6,618,179.725,47.3,205.116666666667,47.3,154.333333333333,55.9,33.9,24.4,1.3,8.8,2.19,0.71,1.54333333333333,3.37,19.5,NA,10.45,-4.1205,20.2881885869897,45.5256949288548,0.308266090726973,"HopNew-5",-7.4,-60.5,7.0149453290545,2.0486503138151,-10.6380548788118,-56.3299414609693,-8.49724466601231,-4.17005853903074,1.09724466601231
"23","HOP","Hopland New Plot","6","sed","sed",0.101850007,-4.025,-3.33333333333333,0.691666666666667,"HOP.6",14.9496477933333,3.03621519582014,1.75295966062439,15.42248786,17.72170236,3,3.58934435813945,1.47346633158795,0.850706183184156,3.11966504592112,5.2403951701427,6.40087051282051,1.04366590325088,0.602560790185931,6.81746153846154,7.1719,3,0.0133194783333333,0.000291717812089583,0.00016842335733733,0.013313069,0.013614348,3,NA,NA,NA,NA,NA,0,6.33333333333333,1.85022521151706,1.0682280239308,7.3,7.5,0.970000029,39.0145689994315,-123.095158999481,707.2675105,444.4000066,1165.387517,1016.077515,6.610187352,22.05950002,564.790000915527,620.410002470016,1185.20001029968,716.429996317252,22.3825000127156,7.93666674693426,6631.81002807617,907.00001525879,141.219999350607,2.85999996028841,27.886666615804,618.4,621.3,94.95,1239.6,999.7,183.391666666667,54.8,187.716666666667,32.1,1.8,1.91,0.79,1.36666666666667,639.5,251.3,388.2,674.2,93.8,580.4,1313.7,345.1,968.6,745.6,127.6,618,179.725,47.3,205.116666666667,47.3,154.333333333333,55.9,33.9,24.4,1.3,8.8,2.19,0.71,1.54333333333333,7.33,34,NA,10.12,-3.23213333333333,76.6068289375103,22.696807614057,0.771440317774558,"HopNew-6",-6.72,-59,7.0149453290545,2.0486503138151,-13.9082177025689,-56.3299414609693,-8.49724466601231,-2.67005853903074,1.77724466601231
"24","HOP","Hopland New Plot","7","sed","sed",0.101850007,-4.675,-4.25,0.425000000000001,"HOP.7",23.2764179133333,3.46282353558349,1.9992621004253,22.79012687,26.95668252,3,6.07189383036998,3.07207827176847,1.77366521717713,7.28908188585608,8.34886817576565,7.576081232493,0.289081765414343,0.166901435079783,7.46342857142857,7.90452941176471,3,0.0117869776666667,0.000333375152406915,0.000192474233983265,0.011956659,0.012001378,3,NA,NA,NA,NA,NA,0,6.3,5.75374660547369,3.32192715151913,3.66,12.9,0.970000029,39.0145689994315,-123.095158999481,707.2675105,444.4000066,1165.387517,1016.077515,6.610187352,22.05950002,564.790000915527,620.410002470016,1185.20001029968,716.429996317252,22.3825000127156,7.93666674693426,6631.81002807617,907.00001525879,141.219999350607,2.85999996028841,27.886666615804,618.4,621.3,94.95,1239.6,999.7,183.391666666667,54.8,187.716666666667,32.1,1.8,1.91,0.79,1.36666666666667,639.5,251.3,388.2,674.2,93.8,580.4,1313.7,345.1,968.6,745.6,127.6,618,179.725,47.3,205.116666666667,47.3,154.333333333333,55.9,33.9,24.4,1.3,8.8,2.19,0.71,1.54333333333333,10.38,27.5,NA,9.86,-4.1514,86.2918721416663,-2.00088350266441,1.02373781035163,"HopNew-7",-7.84,-63,7.0149453290545,2.0486503138151,-10.0514789340279,-56.3299414609693,-8.49724466601231,-6.67005853903074,0.657244666012311
"25","LPD","Los Padres","1","sed","sed",0.033919996,-4.45,-3.83333333333333,0.616666666666667,"LPD.1",20.31196453,3.13478784770205,1.80987060772315,19.36758409,23.81037418,3,8.36714714722058,1.82975154363989,1.05640754627063,7.3821892393321,10.478386167147,5.6084212962963,0.28363246067664,0.163755277522574,5.471875,5.9345,3,0.015985858,0.000842572398786003,0.000486459401250848,0.016317408,0.016612222,3,0.508844285666667,0.00160344140731654,0.000925747328143998,0.508173691,0.510674157,3,1.71666666666667,0.172433562085034,0.0995545634871206,1.75,1.87,0.529999971,35.4539079991827,-120.334131000014,1017.745015,287.6650043,1338.96502,441.7950066,5.290124882,24.25300002,1150.54998779297,261.449995040894,1411.99998474121,292.260002434254,24.9324998855591,7.19749998052916,4720.20004272461,1006.79998779297,11.9500002861023,0.319999992847443,30.089999516805,335.6,1042.9,150.05,1378.4,469.1,22.5,6.3,208.841666666667,32.5,0.5,1.99,0.895,1.47333333333333,215.3,159.7,55.6,1265.5,263.7,1001.8,1480.8,423.4,1057.4,227,37.4,189.6,10.7833333333333,4.9,10.7833333333333,4.9,10.7833333333333,6.8,34.6,23.6,0.299999999999997,7.40000000000001,2.22,0.71,1.50666666666667,3.53,31.5,NA,7.35,-3.75983333333333,34.5414687926205,58.9880724079601,0.369310790465057,"LPD-1",-6.7,-62.3,6.99763832651848,-4.87961650959034,-10.5362067027358,-58.9796072003323,-8.05225142030096,-3.32039279966768,1.35225142030096
"26","LPD","Los Padres","2","sed","sed",0.033919996,-4.475,-3.75,0.725,"LPD.2",19.8540274433333,3.65255218018343,2.10880198445806,17.81653638,24.07083646,3,5.8102473589278,0.585526591242001,0.338053935071253,5.95305164319249,6.3111620795107,10.3904444444444,1.79513866172361,1.03642378957883,10.98,11.8166666666667,3,0.016511481,0.000462667133891093,0.000267120994297215,0.016428515,0.017010018,3,0.537900516666667,0.00793037679893709,0.00457860517964149,0.533628571,0.547051027,3,3.95666666666667,1.85974012521463,1.07372146191542,3,6.1,0.529999971,35.4539079991827,-120.334131000014,1017.745015,287.6650043,1338.96502,441.7950066,5.290124882,24.25300002,1150.54998779297,261.449995040894,1411.99998474121,292.260002434254,24.9324998855591,7.19749998052916,4720.20004272461,1006.79998779297,11.9500002861023,0.319999992847443,30.089999516805,335.6,1042.9,150.05,1378.4,469.1,22.5,6.3,208.841666666667,32.5,0.5,1.99,0.895,1.47333333333333,215.3,159.7,55.6,1265.5,263.7,1001.8,1480.8,423.4,1057.4,227,37.4,189.6,10.7833333333333,4.9,10.7833333333333,4.9,10.7833333333333,6.8,34.6,23.6,0.299999999999997,7.40000000000001,2.22,0.71,1.50666666666667,1.02,33.7,23,4.25,-3.7075,10.7662254574817,87.8445196519672,0.109179029582752,"LPD-2",-6.13,-60.5,6.99763832651848,-4.87961650959034,-12.7248605488514,-58.9796072003323,-8.05225142030096,-1.52039279966768,1.92225142030096
"27","LPD","Los Padres","3","sed","sed",0.033919996,-4.35,-3.6,0.75,"LPD.3",12.4390139266667,2.49319129298127,1.43944466414397,11.21601674,15.30754846,3,3.70451065991303,1.03893220468006,0.599827788041805,4.00244051250763,4.5619295958279,5.17792063492063,0.629394054658371,0.363380826883361,5.35133333333333,5.70242857142857,3,0.0159737996666667,0.000417210736763009,0.000240876731178925,0.015866762,0.016434101,3,0.505848109333333,0.0187850138444435,0.0108455327998203,0.497346475,0.527380952,3,3.24666666666667,2.18532224931092,1.26169638890574,2.27,5.75,0.529999971,35.4539079991827,-120.334131000014,1017.745015,287.6650043,1338.96502,441.7950066,5.290124882,24.25300002,1150.54998779297,261.449995040894,1411.99998474121,292.260002434254,24.9324998855591,7.19749998052916,4720.20004272461,1006.79998779297,11.9500002861023,0.319999992847443,30.089999516805,335.6,1042.9,150.05,1378.4,469.1,22.5,6.3,208.841666666667,32.5,0.5,1.99,0.895,1.47333333333333,215.3,159.7,55.6,1265.5,263.7,1001.8,1480.8,423.4,1057.4,227,37.4,189.6,10.7833333333333,4.9,10.7833333333333,4.9,10.7833333333333,6.8,34.6,23.6,0.299999999999997,7.40000000000001,2.22,0.71,1.50666666666667,4.61,27.1,23.8,7.7,-3.523,38.5805767682292,44.7865566146149,0.462779217693104,"LPD-3",-6.82,-65.8,6.99763832651848,-4.87961650959034,-13.1964901035536,-58.9796072003323,-8.05225142030096,-6.82039279966768,1.23225142030096
"28","LPD","Los Padres","4","sed","sed",0.033919996,-4.85,-4.26666666666667,0.583333333333333,"LPD.4",11.9926244,0.966796547448136,0.558180246920782,12.49739071,12.60256589,3,6.24708776318532,1.8791691915576,1.08493883859863,5.63536585365854,8.35589743589744,5.60983333333333,1.47099159972392,0.849277396076283,6.305875,6.603625,3,0.0157137256666667,0.000848988556183376,0.000490163771451384,0.016149622,0.016256223,3,0.519447684,0.00788981718912879,0.00455518807800045,0.520242656,0.52690992,3,2.38,0.450333209967908,0.26,2.12,2.9,0.529999971,35.4539079991827,-120.334131000014,1017.745015,287.6650043,1338.96502,441.7950066,5.290124882,24.25300002,1150.54998779297,261.449995040894,1411.99998474121,292.260002434254,24.9324998855591,7.19749998052916,4720.20004272461,1006.79998779297,11.9500002861023,0.319999992847443,30.089999516805,335.6,1042.9,150.05,1378.4,469.1,22.5,6.3,208.841666666667,32.5,0.5,1.99,0.895,1.47333333333333,215.3,159.7,55.6,1265.5,263.7,1001.8,1480.8,423.4,1057.4,227,37.4,189.6,10.7833333333333,4.9,10.7833333333333,4.9,10.7833333333333,6.8,34.6,23.6,0.299999999999997,7.40000000000001,2.22,0.71,1.50666666666667,2.24,27.8,21,4.75,-4.21916666666667,19.4056932194479,65.5781868616724,0.228345578019319,"LPD-4",-3.69,-53.4,6.99763832651848,-4.87961650959034,-22.6990980655565,-58.9796072003323,-8.05225142030096,5.57960720033232,4.36225142030096
"29","LPD","Los Padres","5","sed","sed",0.033919996,-4.125,-3.46666666666667,0.658333333333333,"LPD.5",18.8649814166667,5.79973649440739,3.348479426275,18.55759247,24.81229975,3,4.68437745478961,0.814934360814169,0.470502572587936,4.33333333333333,5.61600402617011,11.2772328042328,3.01246841204493,1.73924944861938,11.0142857142857,14.4125555555556,3,0.0163167346666667,0.000938973175994039,0.000542116415921996,0.016409857,0.017205677,3,0.517863908666667,0.0116822685255363,0.00674476087796387,0.516619028,0.530118765,3,3.91,0.281602556806575,0.162583311976763,3.8,4.23,0.529999971,35.4539079991827,-120.334131000014,1017.745015,287.6650043,1338.96502,441.7950066,5.290124882,24.25300002,1150.54998779297,261.449995040894,1411.99998474121,292.260002434254,24.9324998855591,7.19749998052916,4720.20004272461,1006.79998779297,11.9500002861023,0.319999992847443,30.089999516805,335.6,1042.9,150.05,1378.4,469.1,22.5,6.3,208.841666666667,32.5,0.5,1.99,0.895,1.47333333333333,215.3,159.7,55.6,1265.5,263.7,1001.8,1480.8,423.4,1057.4,227,37.4,189.6,10.7833333333333,4.9,10.7833333333333,4.9,10.7833333333333,6.8,34.6,23.6,0.299999999999997,7.40000000000001,2.22,0.71,1.50666666666667,5.19,56.9,NA,6.09,-3.40576666666667,91.928464273662,60.2658856929434,0.60402021687292,"LPD-5",-7.14,-66.6,6.99763832651848,-4.87961650959034,-11.7572458390677,-58.9796072003323,-8.05225142030096,-7.62039279966768,0.912251420300961
"30","LYN","Lyonsville","1","ig","igmet",0.133379995,-3.5,-1.35,2.15,"LYN.1",19.5582492833333,4.00193371567306,2.31051750802288,19.41309565,23.63078501,3,4.16651967140579,2.11611709679194,1.2217407754696,3.13386454183267,6.60070257611241,13.5337757936508,3.74523337242163,2.1623114957456,11.911375,17.8166666666667,3,0.0152146173333333,0.0007887854318776,0.000455405481427388,0.015501951,0.015819457,3,0.504048131666667,0.00428411411533091,0.00247343443772538,0.502873987,0.508796895,3,4.34333333333333,1.96891679187652,1.13675463980188,5,5.9,1.169999957,40.3468569993752,-121.879410000287,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,22.9466663996378,9.75333344936371,9572.87994384766,939.300003051758,160.60000371933,6.3299999795854,29.6349995930989,653.5,706.9,107.633333333333,1360.4,908.6,158.041666666667,47.3,189.875,33.9,0.600000000000009,2.48,1.04,1.79833333333333,677,270.1,406.9,753.4,94.6,658.8,1430.4,364.7,1065.7,723.2,174.1,549.1,152.158333333333,41.2,168.783333333333,41.2,135.533333333333,48.5,36.3,25.6,-0.5,10.9,3.18,0.903333333333333,2.12666666666667,2.77,24.7,NA,5.40774557124804,-1.29592254428752,21.2534115138786,56.5705903320182,0.273095844595136,"LYN-1",-9.65,-79.3,7.45658682616048,1.52254241338395,-8.86647954093529,-80.8352783904435,-11.1521227087345,1.53527839044349,1.5021227087345
