,gsCanopy,transpiration,NPP,K_frac,psi_leaf,GPP,time
0,0.10409168293043233,5.6709157951157465,-52.602347375811355,0.424038824733873,-4.467701006583493,14.386304754680785,1
1,0.07140894371973175,3.890359877488016,-45.91068678837409,0.3141010973597108,-4.706584894685783,12.125599721802374,2
2,0.2270831947032961,12.37149443062538,-37.57162948090955,0.6920797922606521,-3.9154063858781054,32.63506248358512,3
3,0.11950340573907386,6.510546588326017,-68.4189996733903,0.4168880921732481,-4.480192119631817,19.72978937784793,4
4,0.2761801765404189,15.046298429891394,-65.78917005084404,0.6951612156605287,-3.902792069369704,38.53060540308673,5
5,0.17189515723057658,13.031362716605676,-109.5337622418574,0.6051187607186375,-4.100362510095986,33.2242158865791,6
6,0.257085019566708,19.48960164413238,-78.96889580510951,0.7609945736734564,-3.742596933110435,35.2946600513332,7
7,0.11415183904940593,8.653844839997596,-76.38328976819514,0.5221547159117511,-4.271881216434216,21.777217135740923,8
8,0.19166286480972042,14.529951575593017,-99.83118493249287,0.6594845321222341,-3.985181338601977,29.873874788772806,9
9,0.3582902163606494,27.161962224123833,-87.935432168411,0.8186171058812572,-3.569651958937219,49.736334946468055,10
10,0.09725596469780247,6.517564710845728,-59.05529709878089,0.45725631751534784,-4.401953609795962,16.202388435283574,11
11,0.18269502103950708,12.243224625596811,-64.53073173594953,0.6533708351661872,-4.0009077898433425,24.66348090901714,12
12,0.08079733321690184,5.414596928231607,-83.11049707605868,0.26676058272536324,-4.820955223923587,24.424495999457328,13
13,0.1168628563244122,7.831511730465963,-58.34779121709625,0.5295537156601482,-4.25793359684551,15.960561742219639,14
14,0.06205078419550276,4.158305381161374,-84.52550883942799,0.11142420925882143,-5.3662748813889145,24.908149385585194,15
15,0.07726489810210577,5.630668523028966,-84.18754859726786,0.3006129050370186,-4.738131071957183,24.53182402673678,16
16,0.07983011820454576,5.817608575242098,-81.81539325260792,0.3278447661414659,-4.674586898170602,23.714096559178888,17
17,0.08031559998668839,5.852987991462929,-56.512402909568415,0.4423439373681475,-4.434238306270991,14.991670238561367,18
18,0.040446037836817834,2.9474992878143973,-54.93096601312845,0.17054161849877156,-5.116118426138662,14.44651859352277,19
19,0.10112168652491128,7.369228605711477,-78.65251945972797,0.4494369891175318,-4.4165611791721995,22.623793269101697,20
20,0.39643419019823456,23.68288577933779,-40.3923545675748,0.8190725711083192,-3.570547358555732,56.52362257262559,21
21,0.3015166473440902,18.012533974550113,-92.47879474056336,0.7170359285893814,-3.8490408711642954,40.77701950291031,22
22,0.38836236075474073,23.200676576733517,-17.408886141080412,0.8504269336318738,-3.469515163287223,52.549244784872144,23
23,0.334592072390389,19.988452129043417,-72.75762020446822,0.7578595905194038,-3.7465101211973604,47.095432916951836,24
24,0.4111918050703828,24.564502239355466,-35.914779905042565,0.829463213585008,-3.5365719505126,58.31916979089989,25
25,0.41102182645857027,25.85696731378857,-32.13523299973821,0.8546241883294122,-3.4509034643484355,55.634437293188185,26
26,0.43683170982642516,27.480640967242557,-22.926008679798805,0.875273005261123,-3.3700847116688912,56.80961495326662,27
27,0.4159740380702003,26.168505936630506,-42.01532486324738,0.8446173877794594,-3.484949175856433,57.49449645557415,28
28,0.25299832724536114,15.91586883448847,-38.79226105708253,0.7686258616226103,-3.728425210258173,35.47474647109693,29
29,0.40755484349318083,25.63886292262779,-65.4055397636585,0.8216339021910419,-3.560008759062372,57.3600623037349,30
30,0.2049008234487965,18.421432980786108,-95.95945553450711,0.744064004977546,-3.7891267231453845,28.019834566451035,31
31,0.26686044489892613,23.991859662568896,-114.85039645527537,0.7883077495599617,-3.6651113821903993,35.34770076106528,32
32,0.20746913150054164,18.652334515747775,-128.75961270656634,0.7100667363726534,-3.869236699206819,39.49783908764785,33
33,0.21158072027091,19.02198338149194,-93.53157891898344,0.7545764963646385,-3.76212637091961,28.056737266199402,34
34,0.2866418453119068,25.770289518732355,-82.28153925615509,0.8239219434785277,-3.558965006029903,38.9809838008832,35
35,0.23935271576947645,12.208886440679624,-51.78744519109661,0.6679903419544723,-3.9670172880416037,33.84129491829854,36
36,0.20921579450624941,10.671664486913249,-50.2631781211558,0.6358010851487498,-4.037804491394727,29.370837636344515,37
37,0.32974960804789394,16.81984474491078,-35.38698922973669,0.7643996104414053,-3.7338638959010386,47.298545218865634,38
38,0.4072730682481692,20.774155933864535,-30.363292341937548,0.8079652804945163,-3.606668611808322,57.799245892370585,39
39,0.40266980636195465,20.53935307631254,-28.596610344112374,0.8087594080462649,-3.6047917588749576,56.999086484043225,40
40,0.18794460477241465,10.132814095459414,-27.677580495501772,0.6863639863232526,-3.93403348270012,26.854522813991604,41
41,0.2082964680890756,11.230061062104944,-34.54274931526347,0.688062585234594,-3.9270991202962913,29.791789149971464,42
42,0.23252993167777744,12.536579978839722,-51.043970434440325,0.6799290760015667,-3.9412860183038543,32.86652142956226,43
43,0.15916406066659708,8.581144637623384,-47.29672003701307,0.5870222862835108,-4.141591514954255,21.999272183125072,44
44,0.16161254362262814,8.713151739606472,-39.42835195598455,0.61231577564891,-4.091219877351629,22.812356806084207,45
45,0.21680267104691567,15.928757788061475,-52.33706915383747,0.7405442204430764,-3.800073660272854,30.406184838559515,46
46,0.20017219215630627,14.706896134472059,-56.91937624177,0.7151521027230999,-3.8621259301777524,27.79021977761452,47
47,0.2188435661257128,16.07870484924861,-56.817906646463925,0.7357701914511731,-3.8110822386656578,30.555301623548004,48
48,0.14523191353495668,10.670366571703374,-50.539941937620384,0.6466494190430585,-4.019928672921157,19.872883027102716,49
49,0.11894903138711546,10.599248350249798,-65.13447314260164,0.6473998547780444,-4.02120869179557,17.165503162549896,50
50,0.0974861083563221,8.686741380896564,-48.49910471676002,0.6423759716917635,-4.037613465821161,13.03935680991533,51
51,0.14653452057948224,13.057321757013986,-86.69254561847923,0.6627296933508868,-3.9831331390552913,24.71832455407185,52
52,0.05619326190653017,5.007239921269848,-49.455874978327,0.454239788372129,-4.4166722388653685,11.67254215053393,53
53,0.29571808181772,22.431189353118345,-46.13102653302493,0.8205034656994372,-3.5731862728654975,41.147457345356536,54
54,0.14770891535992425,11.20420715979246,-101.68457354673941,0.5564290161239475,-4.200360039625742,30.561227578626657,55
55,0.23468863372157825,17.80190494160681,-63.92815532134611,0.7554848745463303,-3.7598971626196445,32.56608485253744,56
56,0.1651582456876686,12.527796269598767,-62.235253643983974,0.674207479667992,-3.957837152819908,22.352192916610694,57
57,0.08756536818154596,6.642121247311848,-91.39499124054274,0.3424113271527501,-4.641271937826594,27.013942234678918,58
