,gsCanopy,transpiration,NPP,K_frac,psi_leaf,GPP,time
0,0.1279439682220349,6.970388506111853,-95.18564202313931,0.3527975088389974,-4.614146620049214,28.77260950936157,1
1,0.09160809662914328,4.990809904398387,-81.80232084826481,0.23742606654139925,-4.89705562351592,24.251199443604747,2
2,0.26351379210413106,14.356233695182866,-86.35968101948048,0.6592579848031357,-3.9823666641216477,34.93373241553484,3
3,0.1469263313628083,8.004547815800207,-126.81894661829722,0.3162249939303728,-4.695642304945949,39.45957875569586,4
4,0.31153027919349535,16.9721723311547,-143.8522644772284,0.6499092879830576,-3.999699291303957,45.21410065756818,5
5,0.20136885496122395,15.265762172155572,-205.7509872263894,0.5069782446955311,-4.295671252919861,66.4484317731582,6
6,0.29044096322327784,22.018313956605283,-158.85519689779397,0.7248811137798405,-3.8284250449590544,50.25511646709444,7
7,0.13813567765308685,10.472058367455254,-139.45004227906483,0.4376483471646339,-4.437050581740867,43.554434271481846,8
8,0.22068255883141882,16.7299330341422,-186.3458326076603,0.5902094583266329,-4.127658740258409,59.74774957754561,9
9,0.3962289186068049,30.038093221251266,-189.58002504411508,0.7894416557443414,-3.652475952639871,60.864529943481045,10
10,0.11978459304763045,8.02731060224518,-106.45819117165185,0.38025587658369014,-4.556253166923933,32.40477687056715,11
11,0.21189630720855707,14.20013567817936,-124.85334409545251,0.6048013193814319,-4.098408560315417,38.69227089022943,12
12,0.17873932328806705,11.978135320774564,-154.56859112620742,2.220446049250318e-16,-22.321826694558577,48.848991998914656,13
13,0.14095764457766596,9.44621312305063,-105.04317940828257,0.46769729731749077,-4.376357388070906,31.921123484439278,14
14,0.1822787158284248,12.215326119205743,-157.39861465294604,2.220446049250318e-16,-22.321826694558577,49.81629877117039,15
15,0.16435614981073618,11.977431175571871,-155.3522089370665,2.220446049250318e-16,-22.321826694558577,49.06364805347356,16
16,0.1040935478532478,7.585802579757984,-150.60789824774656,0.172278810706361,-5.1042600611300095,47.428193118357775,17
17,0.1004960351415687,7.323634349624824,-100.00191756166754,0.37100394694381233,-4.5776666747783,29.983340477122734,18
18,0.0967875104441002,7.053376136725657,-96.83904376878762,2.220446049250318e-16,-22.321826694558577,28.89303718704554,19
19,0.12518396829415643,9.12276398695661,-144.2821506619867,0.34166929907748306,-4.640214220395929,45.24758653820339,20
20,0.4447203818504132,26.567491572410106,-105.88961623687324,0.7947940552146017,-3.6377307296697774,61.87734820136326,21
21,0.33693540355781054,20.128442184778656,-188.95912231752106,0.6641297594961737,-3.967525671480031,60.531819583831705,22
22,0.45369076691214877,27.103380277437115,-52.240713219492235,0.8294077467416873,-3.532291469086827,64.9028300035596,23
23,0.37204669512440197,22.225982528917,-164.23899874371128,0.7199251720104921,-3.8378909998473043,52.13689569994264,24
24,0.4624681289347861,27.627737831264827,-97.22353264414505,0.8064147123479208,-3.602432126072049,65.0554915917172,25
25,0.47186464942219025,29.684527757972234,-83.29955430339352,0.8344401684837349,-3.5127478714632767,66.40854929538281,26
26,0.5090725689431652,32.025240335592244,-63.10997761810307,0.8562355976637033,-3.4341475039686546,71.28908753755627,27
27,0.47034736220854084,29.589076754245752,-106.15831929801168,0.8233959938991385,-3.5484412248543125,65.70212295215502,28
28,0.29623505155088153,18.63584742237939,-86.33936191118438,0.7434161056696469,-3.785438648286613,40.766665518197115,29
29,0.4523194462885297,28.45495880071551,-156.37749910256554,0.7962482720757655,-3.632067319162076,60.52075464314557,30
30,0.23405576193275288,21.042582746323074,-176.03042745453402,0.7019678370939494,-3.8853912598829474,56.03966913290207,31
31,0.29849494451388336,26.83593224719306,-214.61884765695658,0.7498774178911093,-3.7642229518364356,69.54320386372184,32
32,0.23625503686230787,21.24030667460804,-241.63074179865242,0.6403085896976027,-4.0224274681755325,78.9956781752957,33
33,0.24145434122450846,21.707745678721764,-172.17158543429176,0.7155720996421048,-3.8529404456037546,54.68931565982009,34
34,0.3237431857150689,29.105853740634934,-166.38332240392836,0.7984060662372029,-3.629583334037329,52.663785450197125,35
35,0.2744530952138013,13.999284119197114,-115.65841048555316,0.628738809286469,-4.04667130421397,35.66880212953329,36
36,0.2422706901797641,12.357726273549213,-108.13467625741256,0.5945516598012944,-4.118726466977912,33.12103054885234,37
37,0.3760635189064343,19.18222144273886,-90.06308392865165,0.7370207431966561,-3.7979178804612164,52.28960935092702,38
38,0.4612331286818758,23.526546889820196,-85.50253713368342,0.7835312693349185,-3.671442990148032,65.45265786846542,39
39,0.4574929877454645,23.33577004478635,-81.09667839493063,0.7845211783599508,-3.6689638348993423,65.09876011338561,40
40,0.2268702818699847,12.231446562441786,-60.09074023177848,0.659206468293991,-3.9861787522131316,31.52861036186828,41
41,0.2458278431030351,13.253521358951094,-76.67493475735947,0.6582670920611844,-3.9861396749950777,33.32620462517428,42
42,0.26747283215215373,14.420485690800671,-112.99988056352663,0.6427959314229981,-4.017175295963742,34.72923551605095,43
43,0.18839460093399757,10.157075113510512,-94.65464759362541,0.5445052214256478,-4.2218477837245745,28.495782987528983,44
44,0.19255983349921946,10.381638767779036,-82.86128354154606,0.5766405357032586,-4.157964043603508,24.488563504907717,45
45,0.25048742354057096,18.40361781183916,-111.27347314595913,0.7084452495764996,-3.87082498633056,33.9855189132239,46
46,0.2315199791677069,17.010056441884906,-115.71051847951958,0.6785088734806706,-3.9401594525820482,35.507258566054816,47
47,0.25172726326681194,18.494710355118,-118.6685487018932,0.7015021035442288,-3.8866952332184375,36.52175166794209,48
48,0.17255611045373268,12.677908786800408,-96.48332203409095,0.6060876232312203,-4.098527090374239,28.913053403787494,49
49,0.14337039207375724,12.775374241736301,-114.13009240595984,0.605217429944087,-4.102464664624998,34.33100632509979,50
50,0.1220351319764287,10.874242994582199,-82.77289607741056,0.6104557827253926,-4.095383854521875,23.34508430106786,51
51,0.1719147088186109,15.318886354771216,-157.24623735771502,0.6082200580125996,-4.093399396895455,49.4366491081437,52
52,0.07285915793690662,6.492295906555798,-82.77289607741056,0.40179017167312203,-4.517201884138968,23.34508430106786,53
53,0.33997697789547676,25.788372222619355,-104.284235679729,0.7977988239434014,-3.633212386970597,46.49770460374506,54
54,0.1761750033174323,13.363453578518294,-190.33328264628045,0.44538454602580635,-4.419871865576131,61.12245515725331,55
55,0.26840611691355576,20.359486964798847,-131.7618141340837,0.7226436109046777,-3.8354768714786704,40.930215507089265,56
56,0.19337367731505492,14.668029581080845,-117.51470017165747,0.631999363436152,-4.042981862478184,36.01858964623855,57
57,0.18084363732118078,13.717584826478436,-169.75411803388695,2.220446049250318e-16,-22.321826694558577,54.027884469357836,58
