,gsCanopy,transpiration,NPP,K_frac,psi_leaf,GPP,time
0,0.22575227736826817,5.143853002356456,-11.558811933838347,0.47849775991129606,-4.354734495562408,33.86565129879378,1
1,0.1514298072061933,3.450386758106405,-15.071777384689584,0.37058119790480604,-4.5769063042116995,22.205150063804805,2
2,0.4987710960384685,11.364692439672899,14.273910795127438,0.7457173544045578,-3.779355272489642,68.95809204914448,3
3,0.2570395023539349,5.8567445313105075,-19.71807139608929,0.4811135685005087,-4.347443882001384,37.90878982735307,4
4,0.6178181373174604,14.077225344515565,11.151094111801038,0.7427296032545188,-3.7829929952287853,90.46102572056971,5
5,0.24503925983852376,12.557672078446627,-75.69886006522592,0.6362396702604098,-4.033080856256429,32.89613764904107,6
6,0.3724000913352573,19.084608042211052,-39.48796617158434,0.7778225786256047,-3.6942346201148895,53.71574800954557,7
7,0.16189477143420586,8.29671723717068,-52.892494282567746,0.5526535948120567,-4.208975597997984,21.77597880196035,8
8,0.27524592622746064,14.105691001395027,-62.77236328813785,0.6839480011109903,-3.9286800315395536,38.572118281557955,9
9,0.5208573026542636,26.69268267748892,-38.97243577626222,0.8329400488572717,-3.519048719047241,74.70375528288652,10
10,0.1610410235807392,6.1127457218103975,-33.84640916144275,0.4974573072597504,-4.319075373630382,22.718137687110126,11
11,0.30965937320558573,11.75395540026438,-25.968919543475785,0.6831900495168846,-3.9321389457732847,45.46916961458568,12
12,0.12621010619873746,4.79064445544073,-58.98381796689671,0.34349201577491606,-4.634417447102965,16.877873774158452,13
13,0.1956472819879587,7.426319451801867,-29.267739912154937,0.5645333649969283,-4.185406907322619,28.374672578261283,14
14,0.0913844688403387,3.4687436065856363,-59.98805689227831,0.21333622437742997,-4.96453669150751,17.212089096419014,15
15,0.10103278737179454,5.234568729512032,-65.36941042440228,0.34881244647323767,-4.624866694336937,18.681519325579107,16
16,0.10500280660943843,5.44025778449631,-63.52749438219377,0.3722825590186025,-4.574044070922147,18.05880201472647,17
17,0.10838079759309593,5.615273503963271,-41.818277325641006,0.4680453436476774,-4.380666402599548,14.362359184196468,18
