,gsCanopy,transpiration,NPP,K_frac,psi_leaf,GPP,time
0,0.08444413925787679,5.885321504674607,-67.05683926698966,0.4002903014590548,-4.51819126390755,18.68527950261166,1
1,0.05860118984509344,4.084201056767563,-58.526390896783106,0.2876350494365955,-4.771919556155034,15.7490212950584,2
2,0.18044474959260273,12.57606951193964,-59.9342307772233,0.679868883739028,-3.944469762573336,24.73608548195564,3
3,0.09755369335419398,6.798989893242544,-87.21971723293244,0.3860815996697977,-4.545921380790442,25.625526175010275,4
4,0.21969965314337495,15.311934073549667,-98.07665152228628,0.6806499515123464,-3.937187830827066,29.362582075532607,5
5,0.14002588256892162,13.405239322910203,-141.12632115231412,0.5786864678982646,-4.156145646552847,43.63129080733462,6
6,0.20625303638227732,19.745430366564165,-110.91540612872771,0.7497136562031924,-3.773747803625171,32.99845523243795,7
7,0.09330268316469201,8.932240056953303,-98.41433784310577,0.49694445492718375,-4.323721533729551,28.598661201446223,8
8,0.15509795293679082,14.848149066925437,-128.62525286669216,0.6399019836106801,-4.02905485803902,39.231496776342894,9
9,0.2866240909314503,27.43967375286123,-130.70876424762915,0.8095692141315523,-3.60005384012534,39.96479578150818,10
10,0.06976463159279397,6.937670643352304,-90.79981110591997,0.41213354374828104,-4.496823846300892,25.734438349439177,11
11,0.1273402388107758,12.663216537450223,-104.94144185541704,0.6255448069508824,-4.0627310789843,30.72768758141991,12
12,0.10165083330111509,10.10856054084413,-127.78561460460466,2.220446049250318e-16,-22.321826694558577,38.793705571542645,13
13,0.08270250009886553,8.224263412107012,-89.71199335595863,0.4929684806476014,-4.333399582018913,25.35034225467143,14
14,0.10366372108925599,10.30873005650441,-129.96125010452727,2.220446049250318e-16,-22.321826694558577,39.561897761078136,15
15,0.06312720264370958,6.084128940141909,-117.66551403810554,0.24103800846016973,-4.89509284980956,35.1608566974717,16
16,0.064820627102538,6.247339288873065,-114.35004895261058,0.27339502383025166,-4.80892139968882,33.98882814088931,17
17,0.06336753463704214,6.107291867923287,-78.98508804066422,0.4134726014108182,-4.4954037334536165,21.487190204010485,18
18,0.033590364669564866,3.237401646790451,-76.77477798366756,0.12096182058933737,-5.331276722140814,20.70583783295556,19
19,0.08032270147504506,7.741411818180694,-109.92942883861728,0.4107001924073519,-4.497914789141697,32.42612339877946,20
20,0.25463844754052745,24.191893887057866,-103.05819371486028,0.8015504584029534,-3.6287186941225484,33.929020284156095,21
21,0.19659671617318775,18.677646451833766,-157.41188989075886,0.6830668155850513,-3.9312402235800326,49.39888367731982,22
22,0.2499228192169245,23.743886207474244,-62.44181665580247,0.8333195772894815,-3.535571526491532,33.52543519665823,23
23,0.21641062420491303,20.560064308293292,-137.9238340103779,0.7326169885736868,-3.814131725621068,42.54794360528277,24
24,0.2639880693717418,25.08015354073353,-96.92243188566975,0.8125804155633555,-3.5952332913854175,35.39102171508787,25
25,0.3424343911674984,26.09336380469974,-42.416016232498244,0.8478543032086874,-3.478280376964995,47.078602426475335,26
26,0.3641257761019995,27.746238671017906,-32.404924231071455,0.8684908534362099,-3.4012446757753105,48.67401802203096,27
27,0.34639557728640663,26.395204604469885,-53.48725260295126,0.8379254521495835,-3.510544812479019,48.204076343995524,28
28,0.21114137100229388,16.088888119567034,-46.811106175944296,0.7605418202098837,-3.751515188305047,29.50555192372656,29
29,0.3393566564095565,25.85884164569713,-78.84219209085063,0.814535218841562,-3.584279136503164,47.27757979198793,30
30,0.16900910191196258,18.65673570074788,-119.0391942281336,0.732822152073001,-3.818885853233545,35.3207383448364,31
31,0.21968521827095164,24.25081849601942,-142.97396137456232,0.7783983003170193,-3.6948506200416684,43.83175963274878,32
32,0.17185445688259252,18.970831421400273,-159.7282983770624,0.693577872138705,-3.909354922329209,49.78947453428745,33
33,0.17439824577985438,19.251637582712423,-116.64571751349074,0.7440155922548142,-3.790876430438157,34.46963621604515,34
34,0.23546654717944415,25.992902674454292,-113.05550244152643,0.8165321876697015,-3.5845785889489585,33.1929830228583,35
35,0.18809225232787755,12.441680418755883,-75.6140639907067,0.6535956073406325,-3.9998274082833674,25.036070243874192,36
36,0.16468058185662404,10.893075845906134,-72.24397559422894,0.6206003691087162,-4.071108086846127,21.643290586821237,37
37,0.2580573001265865,17.069636937013282,-59.24134980514894,0.7531950492781521,-3.765156548989971,36.114874459496356,38
38,0.31836329611237246,21.058679122982785,-56.13490431262639,0.7976049510286268,-3.6400785028192573,44.656249560539166,39
39,0.31482163844314276,20.82441018139778,-53.62519898450055,0.7983461154789947,-3.6384913153080634,44.13794706042264,40
40,0.15088107902623124,10.298620319542882,-42.138568576131036,0.6752402061975051,-3.9604929966054057,21.017349467452647,41
41,0.16715208777697121,11.409223069876461,-51.5921528345101,0.6767698565108264,-3.953911137850807,23.11259423165297,42
42,0.18670427943779702,12.743788010883879,-73.06688017229449,0.6674436039726873,-3.9703346308873257,25.05335759927833,43
43,0.1283524629966274,8.760894951252526,-64.34613545677954,0.5725281787868844,-4.172165850983124,17.656554166056836,44
44,0.13007174346631806,8.878247086420325,-55.578975057249586,0.599400944918899,-4.119083370584772,17.417133913453704,45
45,0.1622221907973494,16.215735391066733,-94.79765121949927,0.7259964490953048,-3.8382272241541733,26.953528011062794,46
46,0.15007244726083774,15.001246637777033,-98.20479159992094,0.6989047540429927,-3.9023469468201037,28.160402399617848,47
47,0.16383610426020012,16.377062232536655,-100.47621852020204,0.7205731339663107,-3.8504194815279185,28.964985325321212,48
48,0.10936427595840853,10.932056529753945,-83.44051661809372,0.627970312237081,-4.06157690442791,22.93061338254596,49
49,0.09684104360017326,10.789516407432625,-84.54725866501332,0.6335022433309682,-4.05241490093496,22.71682140794722,50
50,0.07927339310885567,8.832221791745791,-64.19578531237599,0.6303458704749362,-4.06473496834148,15.447438557404107,51
51,0.11942555413645896,13.305763010382837,-112.53053452488966,0.6466531089806398,-4.019635232811893,32.712222827443995,52
52,0.04630292035056359,5.158826260661631,-64.19578531237599,0.43509708623637555,-4.457361554536751,15.447438557404107,53
53,0.23961550975274185,22.65187637330634,-78.33420602808779,0.8127119966831747,-3.599861328117148,32.12186329262207,54
54,0.12223171945603417,11.555085899372033,-136.3220518112898,0.5283961398935437,-4.25804031786999,41.88558861813319,55
55,0.19060394336003655,18.01860391137234,-97.0605272423104,0.7454281561852986,-3.7873788745941486,28.048385235357046,56
56,0.1346715478986152,12.731075952258253,-87.51042667147757,0.6613311178540081,-3.9876454342090213,24.6825790071142,57
57,0.07430301255791176,7.0241807651050285,-122.52746209786461,0.29622342639729965,-4.751052096023343,37.0238685106713,58
