,gsCanopy,transpiration,NPP,K_frac,psi_leaf,GPP,time
0,0.2663002252160186,6.067753685474709,-39.20215559364557,0.4448905588329475,-4.418077868022923,36.64230048022146,1
1,0.18328886052557689,4.176307616932614,-39.107977323739085,0.33791227650348393,-4.64428118963613,23.492882541113477,2
2,0.5899294219733323,13.441770172912845,-0.3580133551183044,0.7085505070613364,-3.8665797866020877,88.51103452463101,3
3,0.2978057899364582,6.785620169779545,-60.12706527094795,0.44084642880020813,-4.4249567564202605,38.14801931905362,4
4,0.6954522720793427,15.84614914823346,-25.724793438052643,0.7087313600763838,-3.8630998840335455,104.20097798707928,5
5,0.2792676013396405,14.311792167788061,-153.56788404578813,0.5777665392004034,-4.15110404843206,48.49323788928836,6
6,0.41847226509715224,21.445696018171923,-103.87268495014533,0.7498224818706389,-3.7632389932796286,57.665903336525375,7
7,0.1907871522357027,9.777382188207085,-104.08235805609299,0.49964985152352703,-4.310247102749548,31.785483658525145,8
8,0.3111334851678402,15.944841989551746,-139.08431546343832,0.639628117567434,-4.021976246169408,43.60316348028449,9
9,0.5744768831855733,29.44055707826766,-116.04556363434416,0.8090358841455866,-3.5907954926805763,80.77914720486001,10
10,0.19156810043511519,7.27148313102345,-75.13383523549285,0.45534383585889143,-4.3986223586902,22.992319448886555,11
11,0.3545482398997297,13.457833218104852,-72.85478756699335,0.6510715534956618,-3.9979426416338755,49.24305249321704,12
12,0.15585950804204038,5.916067346093318,-109.6978836986672,0.2568800895881819,-4.839815694018158,33.755747548316904,13
13,0.23036193648681302,8.744007647354156,-68.99571936523897,0.5279813809884315,-4.253524815195711,29.992214047872107,14
14,0.1203427922634216,4.567934754774681,-111.70636154943038,0.09778096526202718,-5.428512736196188,34.42417819283803,15
15,0.12716674354161137,6.588584522836088,-120.62689169065746,0.24358464982497074,-4.87804430855986,37.36303865115821,16
16,0.1308490726828176,6.7793681830294545,-116.94305960624044,0.27625347494260033,-4.792327459969438,36.11760402945294,17
17,0.132541831535612,6.867071024730088,-77.64885070579231,0.4193230688438803,-4.474127722774912,22.832968064596688,18
18,0.06966291608869306,3.609277063915734,-75.19296264951431,0.1325338126988644,-5.259165642918749,22.002678316793173,19
19,0.16282214107987814,8.43591184941281,-112.03128349368443,0.4130807674581516,-4.48499178212639,34.45702453384591,20
20,0.5172076099072634,26.36513780470101,-73.66618468449278,0.8015977724946333,-3.61637094469322,74.4852517833913,21
21,0.3885203041700602,19.805182992579432,-159.69693110951144,0.6811682374260932,-3.928485357787935,50.492850435977196,22
22,0.527678130271374,26.89888229530547,-28.987125264989068,0.8354217542603178,-3.510391541623509,76.25214071829801,23
23,0.4308799124072684,21.96450332571875,-129.72470026297492,0.7315809543218958,-3.8083317922188655,56.461996907086906,24
