,NPP,psi_leaf,transpiration,K_frac,GPP,gsCanopy,time
0,-106.97825673180428,-4.413449428444237,33.99015278872633,0.4471447784753697,57.88949326515825,0.4876996427821166,1
1,-100.1175061776444,-4.646402839690613,23.532925376295136,0.3369804943772477,37.4453394411185,0.3376565963376303,2
2,-49.945955336158846,-3.8315665736022138,73.9671816582518,0.722621380833565,131.11551153257858,1.0613005565627844,3
3,-154.98942324953398,-4.427268013556707,38.23051066650954,0.43972044794982257,60.79082863017812,0.5485414117237707,4
4,-112.8997332158804,-3.838601863430458,87.9243289654327,0.7186565979027668,159.4128813060245,1.2615613732257553,5
5,-263.60280032788967,-4.043484274586305,76.03674180247793,0.6287256774665055,89.39465017206298,0.7942500407553903,6
6,-149.2385608557984,-3.662808248758555,115.43749891535576,0.7852344400461061,145.18956391501027,1.2058149263733144,7
7,-176.83264818296934,-4.211897849788617,51.59010598171717,0.5479819871980128,61.25251314100554,0.5388900524564355,8
8,-221.23409580527044,-3.9253724464381956,85.32715296684566,0.6824453212499846,105.40444489775851,0.891294039104264,9
9,-161.63159634604372,-3.4806386356594086,159.3709569944236,0.8405324078721996,197.97036036680439,1.664726631986241,10
10,-163.68360035332805,-4.370978959784936,40.06705869998061,0.46886509399543974,51.468876698878354,0.4029109672263598,11
11,-172.9615034573711,-3.959320442479089,73.99852101398332,0.668201276430703,88.60588715562714,0.744122894029118,12
12,-237.65520735069742,-4.799739891158828,32.558566163730546,0.27221034989631876,77.58741114308529,0.3274061987619383,13
13,-158.19431312321726,-4.2227159456716805,48.10816703283306,0.5430730315821313,55.43447269532593,0.4837716752763641,14
14,-242.00647835054264,-5.3266428890223905,24.967283490434237,0.11660948335578325,79.12379552215627,0.2510688996532318,15
15,-217.12946660295472,-4.670572106049217,33.139384517950376,0.3261042360778865,70.3217133949434,0.3438448893069762,16
16,-210.49853643196477,-4.61187347478076,34.37161592216809,0.35238483216971545,67.97765628177862,0.3566301741560149,17
17,-139.76861460807206,-4.378408219113962,35.952057295139895,0.465601498733748,42.97438040802097,0.37302838724447174,18
18,-135.34799449407873,-5.013781372918908,17.825243318819282,0.19712371927511646,41.41167566591112,0.1849496876596913,19
19,-201.65729620397818,-4.364687777011732,43.9171239959271,0.47148096046171256,64.85224679755892,0.45567166858155816,20
20,-114.34896788188959,-3.500990395408373,141.96369702430712,0.8354408569483474,174.8218540342188,1.494278024951263,21
21,-274.3929647445822,-3.826917323708359,106.43983524308078,0.7232543562727124,132.42357437640996,1.1203618257133428,22
