,NPP,psi_leaf,transpiration,K_frac,GPP,gsCanopy,time
0,44.12762058542438,-4.229281246016413,28.06675703236174,0.5378031949718787,155.68483787889284,1.2317875949205517,1
1,23.0740171540856,-4.474341423189058,19.402699254725523,0.41629289357599575,112.32430322372016,0.8515413527251393,2
2,92.83678563677418,-3.4993018811571366,57.044891422952766,0.8341264455899984,221.64646165590602,2.503573516789382,3
3,42.93846519403021,-4.240559142482477,32.113477547407236,0.531799605394642,185.3844914118796,1.4093891655186817,4
4,131.17998766382445,-3.5458722742250046,72.4714260069219,0.8204032066628404,328.35066527547514,3.18060983812982,5
5,-60.83956561230374,-3.9385542258173176,71.33610946280692,0.6758709208975311,180.9622642228375,1.3919894828698534,6
6,27.681758892865254,-3.5379615318000255,108.68729343806741,0.8240236209782714,245.60082311225477,2.120827313497655,7
7,-41.23981636457151,-4.115236509034363,47.94051284211231,0.5947134672120281,121.56054321784154,0.9354685892198878,8
8,-28.851120534052768,-3.8224439424822125,80.39134246483016,0.7249395246025561,201.07915623654958,1.5686852572633843,9
9,55.23997220263197,-3.3378050015672387,150.99766559538597,0.8749815779530054,325.47276982911166,2.9464343378056435,10
10,-6.271111144048784,-4.2225098411203,35.19688829671543,0.5419201821166829,121.36763957952094,0.9272662688938537,11
11,38.31164142929384,-3.7885627275618767,66.02198004083353,0.7384553930905601,208.05223677362733,1.7393570301259054,12
12,-71.52162912278168,-4.543169826225734,26.910715070681697,0.38297438420360125,88.29325408529621,0.708966035477212,13
13,9.662657946859522,-4.073440061711524,42.50293254380901,0.6147367596143408,142.3613244937271,1.1197448861018438,14
14,-98.29719807639997,-4.835923283292931,19.04226398382522,0.2569046351139357,53.580126011452876,0.5016707422178908,15
15,-99.49575478934443,-4.521412879697697,29.554430812329294,0.393755017481722,67.55037708160539,0.5704321938351609,16
16,-91.58594824231476,-4.475702738402301,30.88740007750294,0.4158415004581992,72.34204883506105,0.5961599294520701,17
17,-35.49226554832232,-4.287707622800516,33.15659710523285,0.5101393381398986,83.05666114669667,0.6399578644213404,18
18,-66.79441001584846,-4.850848660967335,15.546063630034066,0.2523812957884234,34.00061065060153,0.3000556917605012,19
19,-65.87240430905146,-4.259430940785006,40.43769286584607,0.5234109043841522,100.39828051189298,0.7804908171492887,20
20,67.00438680563572,-3.3415649282099045,132.83739068058412,0.8744286358730187,275.4432110550034,2.6058847046106473,21
21,-15.829180564631189,-3.7181310944057655,100.82511256322368,0.7643584803846406,256.0182083572347,1.9778965645367346,22
22,67.45636522593924,-3.1411227768246395,130.7712036711914,0.9132140489333662,214.02855570533845,2.5653521023285943,23
23,21.806268217214434,-3.5935880309092942,112.16917923746726,0.8067015936584196,272.9348090216431,2.200434282893284,24
24,72.09679363309584,-3.289982629201816,137.72864926148907,0.885504151637661,274.9605356004699,2.701837025391507,25
25,97.92666508565469,-3.0007822751068742,137.49506431810212,0.9327663840611576,266.9388760900849,3.7159981755079445,26
26,92.50023673075408,-2.851504747051607,146.53578444417553,0.9495744730426561,242.77668176434844,3.9603363971043377,27
27,106.72110072822358,-3.0808694813178907,139.3196180399463,0.9216828247129837,301.3825606711163,3.765309315039494,28
28,65.23594435652141,-3.395868599074791,84.87226640023206,0.8620488268244008,205.65104308260575,2.293792789280248,29
29,112.25579030490425,-3.2368248935251605,137.24155422369438,0.8953895997425106,354.8730206739732,3.7091467073991504,30
30,-20.467490434975552,-3.6166993676175867,104.87941454873862,0.8002588354788159,193.58182102740693,1.6056844642746373,31
31,-16.99816482459839,-3.48515026137649,135.82794154436942,0.8390132255788604,248.24948378260368,2.079500696019289,32
32,-72.82919625459499,-3.714024239079735,104.5413415911466,0.7663265780095366,203.28890577229762,1.6005086297399718,33
33,-14.276858580858375,-3.5840750803416177,108.42881113871768,0.8106343591937684,197.4544324878228,1.660025070451746,34
34,21.09565196699202,-3.3318973645537415,147.1399829337447,0.8770971689167865,240.52986791655326,2.252685960222979,35
35,57.174541321238806,-3.7549789378777865,65.27657635408856,0.7510092903626889,233.73610146954954,2.018993197691716,36
36,46.93843766537129,-3.837300564042105,57.24557486559329,0.7189328544976303,209.05236214913583,1.7705957129956849,37
37,87.72734215514,-3.4292680274623346,88.45330335519739,0.8532229292067383,262.2918586570754,2.735845348548518,38
38,105.5809308250262,-3.2502117622284463,108.78081002716094,0.8928928047525677,292.82735237721425,3.364571608242387,39
39,103.25915125920496,-3.241736328335411,107.43218219716198,0.8945532348993952,284.4801573771682,3.3228587831056084,40
40,42.847182871409345,-3.669546446808071,54.7790692314682,0.782853905173925,151.49175859674324,1.5368684760856548,41
41,47.69175883608717,-3.6832602052491707,60.71563400652454,0.7777559409932434,178.00870549760134,1.703423318784286,42
42,47.98879250542189,-3.734341935185535,67.94991727228022,0.7589268115053536,219.40675332603084,1.906386641348865,43
43,24.039477854653867,-3.9639227076292474,47.032633844665135,0.6653144285253663,160.25292510767136,1.3195363359993286,44
44,31.076250405170697,-3.893294798465556,47.7038906426515,0.6964030078426967,154.27226488200637,1.3383689563168497,45
45,14.254741593099304,-3.612459616225478,90.79011604877833,0.8018492896403094,184.6300440365073,1.608137114914809,46
46,4.012778480788612,-3.6906553024770057,83.79034859548061,0.7754816941474557,176.68918376862086,1.4841524090094549,47
47,9.995011259339027,-3.631464914232761,91.46203194473318,0.7955359010561772,189.69557433301685,1.6200385523995426,48
48,-6.348517186189416,-3.8627451157188664,61.42405436837053,0.7099239053943999,132.89509851947494,1.0879851891063963,49
49,-10.941634280736524,-3.8428243434414306,61.12009383536419,0.7185615314824703,121.74372643378389,1.0198971010596882,50
50,-1.6964518674189015,-3.840053017109891,51.279092314885844,0.7207507929362359,96.15029668495237,0.855682547507211,51
51,-26.640704534782174,-3.8141034141312504,73.89604108560873,0.729245325350393,152.66762885880738,1.2330864263070367,52
52,-25.241413486350293,-4.2580861957413605,29.573771463774225,0.5265239078491941,62.51463722933608,0.49349079640733745,53
53,57.60847917333127,-3.2792441425779266,125.68773442226919,0.8881336355789676,227.51819111876742,2.39739553885154,54
54,-66.88140711780261,-4.039663228701253,61.19893292062796,0.6300379197512832,151.82174264029445,1.1673219303441658,55
55,31.57437128645138,-3.5475485083511584,99.81336989241889,0.8215322786845993,215.3420156615464,1.9038622089716513,56
56,7.972598198135134,-3.7786532842415106,70.683412215391,0.7431016652541735,162.8636415352105,1.3482309781053607,57
57,-97.8609041763629,-4.426485757776384,34.835079771122864,0.4397535528175541,80.46529376274077,0.6644519866851119,58
