,NPP,psi_leaf,transpiration,K_frac,GPP,gsCanopy,time
0,-67.37167875476077,-4.31230374095062,63.35311459883684,0.4968462341854382,114.47031894664896,0.9090071336553412,1
1,-71.48696437764676,-4.540404603921859,43.28385002118221,0.3850294090122696,78.34611344111514,0.6210480524985097,2
2,4.352834648175248,-3.703340271673679,138.98537260286858,0.7704806224636868,208.68521151019874,1.9941986431093748,3
3,-107.43005401213189,-4.313639045243776,71.09607261470053,0.49563850956373734,128.7327846836097,1.020105129650997,4
4,-29.37610155385205,-3.7183316332357483,167.9071556796607,0.7643116782053989,278.73235510892215,2.4091759856016894,5
5,-198.0950114469944,-3.9247309669979273,145.0546011604805,0.6818515331697024,182.97720571619908,1.5151835829940046,6
6,-78.61815890678537,-3.5346063682816298,222.63831950311638,0.8249863122169178,246.0758524136003,2.325592735133466,7
7,-133.85358862022727,-4.102659986859075,97.35097017600268,0.6006933383870956,122.65116965920852,1.0168901270220803,8
8,-153.4697851059459,-3.8106114662513044,163.75462279254285,0.7295953974719022,202.2106030396507,1.7105166889544732,9
9,-71.70525620439577,-3.3386327302659105,309.93962067246974,0.874801630773958,326.4365605691586,3.2375079535929956,10
10,-136.40021311663327,-4.259093701786073,74.82144398673354,0.5239439616575539,90.4451441798709,0.7523981381239321,11
11,-120.13708101937537,-3.848453490762264,141.40270363059014,0.7149113749050493,164.06934778133532,1.4219336766102808,12
12,-237.65520735069742,-4.583779835243959,57.326060780936906,0.3641732266796638,77.58741114308529,0.5764660383352659,13
13,-120.85111862885694,-4.116808474171883,90.70463391542553,0.5942611939239005,108.78189340155497,0.9121181581216157,14
14,-242.00647835054264,-4.896874157104278,41.15270752930376,0.23459905791328498,79.12379552215627,0.4138281604040802,15
15,-217.12946660295472,-4.503362499297653,59.656422354352486,0.4023037035681397,70.3217133949434,0.6189781807737456,16
16,-206.1134191003367,-4.458529625302332,62.39079751234014,0.42410968859264736,74.24210961267582,0.6473492847395641,17
17,-111.49602383210912,-4.27484271673163,67.17818798723657,0.5164679940525855,83.36379580225368,0.6970218954972682,18
18,-135.34799449407873,-4.832393340220634,31.292298480424176,0.25927186922322526,41.41167566591112,0.32468004652694077,19
19,-175.9196264945403,-4.24447459728888,81.8995404241178,0.530782976411104,101.62034638247016,0.8497664884563375,20
20,-42.12018825884894,-3.355012805823139,274.18683613905495,0.8714705717925848,278.0058249242769,2.8860291226661388,21
21,-187.20310775524152,-3.706977589558116,205.67000164164364,0.7683270134294877,256.9805129326109,2.164836294677345,22
22,-0.7193585827228973,-3.1816870876697854,273.13438020525604,0.9066420462674779,220.29590554643892,2.8749512076282118,23
23,-127.15905136975378,-3.587821347611371,229.50780383447838,0.8084812040918782,273.37569653814523,2.4157476524858774,24
24,-31.690457382976966,-3.3080903436307647,284.79880495025594,0.881812890737554,278.2986952396989,2.9977283255498928,25
25,56.04699715401322,-3.0777600772592812,291.62053478026473,0.9225461591756532,276.6830609668703,3.827061203256363,26
26,58.87365019395383,-2.9431351932550998,311.95447852443203,0.9401450696786695,255.30884792524873,4.093912257730756,27
27,54.7641189923332,-3.1477053759333886,294.18234537771986,0.9115627995667729,308.7334296293764,3.8606809411633627,28
28,24.15445433914128,-3.44463973378382,179.59515462345686,0.8501754870629552,208.533584349973,2.3569041496688645,29
29,38.17248014104753,-3.284088067485988,287.4772695462726,0.8862645236421723,355.62077956037996,3.7726873586855065,30
30,-124.38253871843935,-3.5863151436647502,211.86140934445,0.809706164820181,204.90710407163485,1.919226766002416,31
31,-143.81213684160312,-3.4535152925539165,274.9894250109296,0.8473134418774276,262.5576268898791,2.4910957898450135,32
32,-215.53788918344858,-3.682053153182245,211.03688323460443,0.7774982844010374,219.8772304974632,1.911757484153589,33
33,-115.95641857829126,-3.553880702571783,219.1315182015207,0.8196451312883145,208.4037094009986,1.9850857988173833,34
34,-77.58056992107268,-3.3038310868384353,298.56358428906685,0.8829677726372955,250.4152866050391,2.704651234475546,35
35,-11.851294818636257,-3.7796737699155285,136.4683888710198,0.7417444813070588,231.02642361798567,2.0631173418995066,36
36,-17.911408928479208,-3.8586842094694274,119.54139443516122,0.7102961536984282,205.9547344427391,1.8072164988122297,37
37,30.965061933619577,-3.480934986573157,187.42799850955547,0.8399275913250442,267.5710725937162,2.833520328638501,38
38,49.774696709208676,-3.31668905981505,231.23235488229642,0.8796132116833024,302.6491710680075,3.4957508131557806,39
39,49.992098678298476,-3.3099543608141655,228.6555069659066,0.8810942386643255,294.7525536575432,3.4567942484324576,40
40,9.649744632165685,-3.6927233193063014,114.67357294586789,0.7749858492358379,157.40211458398676,1.6800378968271121,41
41,6.25088852216538,-3.701665608978658,126.44145385226072,0.771407096697635,183.74733612204145,1.852444541010257,42
42,-11.116179863749595,-3.7436227805057958,140.3844934725257,0.7555471457534741,224.17512898536899,2.05671858913872,43
43,-26.155178893452103,-3.967265415146525,96.8030699069017,0.6638417964434233,162.9808243178797,1.418224110358631,44
44,-11.979281815977107,-3.901658113137252,98.64148073148586,0.6929010852114935,157.70423563898075,1.4451579520092837,45
45,-76.62211451923973,-3.5979430612059016,184.73652167889094,0.806371971019571,188.57611106452094,1.8481038660473779,46
46,-90.51714080879829,-3.6740036921907784,170.19285313417396,0.7811648306229176,180.87450908632354,1.7026090292942926,47
47,-87.00686174474976,-3.6156034813429567,185.9693767864637,0.8005944441678814,193.98815051574567,1.8604373465626272,48
48,-84.89508729193255,-3.8455944899807086,124.4394965458437,0.7168434345565468,136.26279327105306,1.2448925234995458,49
49,-96.67397756025714,-3.83220563159807,124.43394538191032,0.7227733261368388,118.96455043267709,1.1168538676830781,50
50,-63.42711985073253,-3.8333615422823275,104.64465012252542,0.7233844378039745,93.77422902337648,0.9392355266320717,51
51,-145.0917092421798,-3.8007707352180287,150.31680314414456,0.7344196945319372,149.73938189714207,1.3491648316223819,52
52,-86.08629291020071,-4.245554086017754,59.89312323834058,0.5326312380580576,61.40398179556477,0.5375692792754956,53
53,-21.061934035133433,-3.2884563732685628,258.9883859199099,0.8863092686560802,233.00104401715654,2.7396244394733515,54
54,-203.13083001395574,-4.0201377979807456,123.83843035206701,0.6390180715155869,158.10963122186698,1.3099845737617675,55
55,-62.24125353559486,-3.5409738570993095,204.07899286795316,0.8234332732210492,219.53026351403193,2.15878327693447,56
56,-75.79559718108752,-3.767287925662421,143.90922887476515,0.7473672920706894,166.14930136160578,1.52229699061869,57
57,-219.4160655504313,-4.403982036220267,70.0897251342095,0.45075376581939175,85.70845534504896,0.7414213701190079,58
